time,pressure
1.7353,11.3856
1.7354,11.385
1.7355,11.3844
1.7356,11.3838
1.7357,11.3831
1.7358,11.3825
1.7359,11.3819
1.736,11.3813
1.7361,11.3806
1.7362,11.38
1.7363,11.3794
1.7364,11.3788
1.7365,11.3782
1.7366,11.3775
1.7367,11.3769
1.7368,11.3763
1.7369,11.3757
1.737,11.3751
1.7371,11.3744
1.7372,11.3738
1.7373,11.3732
1.7374,11.3726
1.7375,11.372
1.7376,11.3713
1.7377,11.3707
1.7378,11.3701
1.7379,11.3695
1.738,11.3689
1.7381,11.3683
1.7382,11.3676
1.7383,11.367
1.7384,11.3664
1.7385,11.3658
1.7386,11.3652
1.7387,11.3646
1.7388,11.3639
1.7389,11.3633
1.739,11.3627
1.7391,11.3621
1.7392,11.3615
1.7393,11.3609
1.7394,11.3603
1.7395,11.3596
1.7396,11.359
1.7397,11.3584
1.7398,11.3578
1.7399,11.3572
1.74,11.3566
1.7401,11.356
1.7402,11.3553
1.7403,11.3547
1.7404,11.3541
1.7405,11.3535
1.7406,11.3529
1.7407,11.3523
1.7408,11.3517
1.7409,11.3511
1.741,11.3505
1.7411,11.3498
1.7412,11.3492
1.7413,11.3486
1.7414,11.348
1.7415,11.3474
1.7416,11.3468
1.7417,11.3462
1.7418,11.3456
1.7419,11.345
1.742,11.3444
1.7421,11.3438
1.7422,11.3431
1.7423,11.3425
1.7424,11.3419
1.7425,11.3413
1.7426,11.3407
1.7427,11.3401
1.7428,11.3395
1.7429,11.3389
1.743,11.3383
1.7431,11.3377
1.7432,11.3371
1.7433,11.3365
1.7434,11.3359
1.7435,11.3353
1.7436,11.3347
1.7437,11.3341
1.7438,11.3334
1.7439,11.3328
1.744,11.3322
1.7441,11.3316
1.7442,11.331
1.7443,11.3304
1.7444,11.3298
1.7445,11.3292
1.7446,11.3286
1.7447,11.328
1.7448,11.3274
1.7449,11.3268
1.745,11.3262
1.7451,11.3256
1.7452,11.325
1.7453,11.3244
1.7454,11.3238
1.7455,11.3232
1.7456,11.3226
1.7457,11.322
1.7458,11.3214
1.7459,11.3208
1.746,11.3202
1.7461,11.3196
1.7462,11.319
1.7463,11.3184
1.7464,11.3178
1.7465,11.3172
1.7466,11.3166
1.7467,11.316
1.7468,11.3154
1.7469,11.3148
1.747,11.3142
1.7471,11.3136
1.7472,11.313
1.7473,11.3124
1.7474,11.3118
1.7475,11.3112
1.7476,11.3106
1.7477,11.31
1.7478,11.3094
1.7479,11.3088
1.748,11.3082
1.7481,11.3076
1.7482,11.307
1.7483,11.3064
1.7484,11.3058
1.7485,11.3052
1.7486,11.3046
1.7487,11.3041
1.7488,11.3035
1.7489,11.3029
1.749,11.3023
1.7491,11.3017
1.7492,11.3011
1.7493,11.3005
1.7494,11.2999
1.7495,11.2993
1.7496,11.2987
1.7497,11.2981
1.7498,11.2975
1.7499,11.2969
1.75,11.2963
1.7501,11.2957
1.7502,11.2951
1.7503,11.2945
1.7504,11.2939
1.7505,11.2934
1.7506,11.2928
1.7507,11.2922
1.7508,11.2916
1.7509,11.291
1.751,11.2904
1.7511,11.2898
1.7512,11.2892
1.7513,11.2886
1.7514,11.288
1.7515,11.2874
1.7516,11.2868
1.7517,11.2863
1.7518,11.2857
1.7519,11.2851
1.752,11.2845
1.7521,11.2839
1.7522,11.2833
1.7523,11.2827
1.7524,11.2821
1.7525,11.2815
1.7526,11.2809
1.7527,11.2804
1.7528,11.2798
1.7529,11.2792
1.753,11.2786
1.7531,11.278
1.7532,11.2774
1.7533,11.2768
1.7534,11.2762
1.7535,11.2756
1.7536,11.2751
1.7537,11.2745
1.7538,11.2739
1.7539,11.2733
1.754,11.2727
1.7541,11.2721
1.7542,11.2715
1.7543,11.2709
1.7544,11.2703
1.7545,11.2698
1.7546,11.2692
1.7547,11.2686
1.7548,11.268
1.7549,11.2674
1.755,11.2668
1.7551,11.2662
1.7552,11.2657
1.7553,11.2651
1.7554,11.2645
1.7555,11.2639
1.7556,11.2633
1.7557,11.2627
1.7558,11.2621
1.7559,11.2615
1.756,11.261
1.7561,11.2604
1.7562,11.2598
1.7563,11.2592
1.7564,11.2586
1.7565,11.258
1.7566,11.2575
1.7567,11.2569
1.7568,11.2563
1.7569,11.2557
1.757,11.2551
1.7571,11.2545
1.7572,11.2539
1.7573,11.2534
1.7574,11.2528
1.7575,11.2522
1.7576,11.2516
1.7577,11.251
1.7578,11.2504
1.7579,11.2499
1.758,11.2493
1.7581,11.2487
1.7582,11.2481
1.7583,11.2475
1.7584,11.2469
1.7585,11.2464
1.7586,11.2458
1.7587,11.2452
1.7588,11.2446
1.7589,11.244
1.759,11.2434
1.7591,11.2429
1.7592,11.2423
1.7593,11.2417
1.7594,11.2411
1.7595,11.2405
1.7596,11.2399
1.7597,11.2394
1.7598,11.2388
1.7599,11.2382
1.76,11.2376
1.7601,11.237
1.7602,11.2365
1.7603,11.2359
1.7604,11.2353
1.7605,11.2347
1.7606,11.2341
1.7607,11.2336
1.7608,11.233
1.7609,11.2324
1.761,11.2318
1.7611,11.2312
1.7612,11.2306
1.7613,11.2301
1.7614,11.2295
1.7615,11.2289
1.7616,11.2283
1.7617,11.2277
1.7618,11.2272
1.7619,11.2266
1.762,11.226
1.7621,11.2254
1.7622,11.2248
1.7623,11.2243
1.7624,11.2237
1.7625,11.2231
1.7626,11.2225
1.7627,11.2219
1.7628,11.2214
1.7629,11.2208
1.763,11.2202
1.7631,11.2196
1.7632,11.219
1.7633,11.2185
1.7634,11.2179
1.7635,11.2173
1.7636,11.2167
1.7637,11.2161
1.7638,11.2156
1.7639,11.215
1.764,11.2144
1.7641,11.2138
1.7642,11.2132
1.7643,11.2127
1.7644,11.2121
1.7645,11.2115
1.7646,11.2109
1.7647,11.2103
1.7648,11.2098
1.7649,11.2092
1.765,11.2086
1.7651,11.208
1.7652,11.2075
1.7653,11.2069
1.7654,11.2063
1.7655,11.2057
1.7656,11.2051
1.7657,11.2046
1.7658,11.204
1.7659,11.2034
1.766,11.2028
1.7661,11.2022
1.7662,11.2017
1.7663,11.2011
1.7664,11.2005
1.7665,11.1999
1.7666,11.1994
1.7667,11.1988
1.7668,11.1982
1.7669,11.1976
1.767,11.197
1.7671,11.1965
1.7672,11.1959
1.7673,11.1953
1.7674,11.1947
1.7675,11.1941
1.7676,11.1936
1.7677,11.193
1.7678,11.1924
1.7679,11.1918
1.768,11.1913
1.7681,11.1907
1.7682,11.1901
1.7683,11.1895
1.7684,11.1889
1.7685,11.1884
1.7686,11.1878
1.7687,11.1872
1.7688,11.1866
1.7689,11.186
1.769,11.1855
1.7691,11.1849
1.7692,11.1843
1.7693,11.1837
1.7694,11.1832
1.7695,11.1826
1.7696,11.182
1.7697,11.1814
1.7698,11.1808
1.7699,11.1803
1.77,11.1797
1.7701,11.1791
1.7702,11.1785
1.7703,11.178
1.7704,11.1774
1.7705,11.1768
1.7706,11.1762
1.7707,11.1756
1.7708,11.1751
1.7709,11.1745
1.771,11.1739
1.7711,11.1733
1.7712,11.1727
1.7713,11.1722
1.7714,11.1716
1.7715,11.171
1.7716,11.1704
1.7717,11.1699
1.7718,11.1693
1.7719,11.1687
1.772,11.1681
1.7721,11.1675
1.7722,11.167
1.7723,11.1664
1.7724,11.1658
1.7725,11.1652
1.7726,11.1646
1.7727,11.1641
1.7728,11.1635
1.7729,11.1629
1.773,11.1623
1.7731,11.1618
1.7732,11.1612
1.7733,11.1606
1.7734,11.16
1.7735,11.1594
1.7736,11.1589
1.7737,11.1583
1.7738,11.1577
1.7739,11.1571
1.774,11.1565
1.7741,11.156
1.7742,11.1554
1.7743,11.1548
1.7744,11.1542
1.7745,11.1536
1.7746,11.1531
1.7747,11.1525
1.7748,11.1519
1.7749,11.1513
1.775,11.1507
1.7751,11.1502
1.7752,11.1496
1.7753,11.149
1.7754,11.1484
1.7755,11.1479
1.7756,11.1473
1.7757,11.1467
1.7758,11.1461
1.7759,11.1455
1.776,11.145
1.7761,11.1444
1.7762,11.1438
1.7763,11.1432
1.7764,11.1426
1.7765,11.142
1.7766,11.1415
1.7767,11.1409
1.7768,11.1403
1.7769,11.1397
1.777,11.1391
1.7771,11.1386
1.7772,11.138
1.7773,11.1374
1.7774,11.1368
1.7775,11.1362
1.7776,11.1357
1.7777,11.1351
1.7778,11.1345
1.7779,11.1339
1.778,11.1333
1.7781,11.1328
1.7782,11.1322
1.7783,11.1316
1.7784,11.131
1.7785,11.1304
1.7786,11.1298
1.7787,11.1293
1.7788,11.1287
1.7789,11.1281
1.779,11.1275
1.7791,11.1269
1.7792,11.1264
1.7793,11.1258
1.7794,11.1252
1.7795,11.1246
1.7796,11.124
1.7797,11.1234
1.7798,11.1229
1.7799,11.1223
1.78,11.1217
1.7801,11.1211
1.7802,11.1205
1.7803,11.1199
1.7804,11.1194
1.7805,11.1188
1.7806,11.1182
1.7807,11.1176
1.7808,11.117
1.7809,11.1164
1.781,11.1159
1.7811,11.1153
1.7812,11.1147
1.7813,11.1141
1.7814,11.1135
1.7815,11.1129
1.7816,11.1123
1.7817,11.1118
1.7818,11.1112
1.7819,11.1106
1.782,11.11
1.7821,11.1094
1.7822,11.1088
1.7823,11.1083
1.7824,11.1077
1.7825,11.1071
1.7826,11.1065
1.7827,11.1059
1.7828,11.1053
1.7829,11.1047
1.783,11.1042
1.7831,11.1036
1.7832,11.103
1.7833,11.1024
1.7834,11.1018
1.7835,11.1012
1.7836,11.1006
1.7837,11.1
1.7838,11.0995
1.7839,11.0989
1.784,11.0983
1.7841,11.0977
1.7842,11.0971
1.7843,11.0965
1.7844,11.0959
1.7845,11.0953
1.7846,11.0948
1.7847,11.0942
1.7848,11.0936
1.7849,11.093
1.785,11.0924
1.7851,11.0918
1.7852,11.0912
1.7853,11.0906
1.7854,11.0901
1.7855,11.0895
1.7856,11.0889
1.7857,11.0883
1.7858,11.0877
1.7859,11.0871
1.786,11.0865
1.7861,11.0859
1.7862,11.0853
1.7863,11.0847
1.7864,11.0842
1.7865,11.0836
1.7866,11.083
1.7867,11.0824
1.7868,11.0818
1.7869,11.0812
1.787,11.0806
1.7871,11.08
1.7872,11.0794
1.7873,11.0788
1.7874,11.0782
1.7875,11.0777
1.7876,11.0771
1.7877,11.0765
1.7878,11.0759
1.7879,11.0753
1.788,11.0747
1.7881,11.0741
1.7882,11.0735
1.7883,11.0729
1.7884,11.0723
1.7885,11.0717
1.7886,11.0711
1.7887,11.0705
1.7888,11.0699
1.7889,11.0694
1.789,11.0688
1.7891,11.0682
1.7892,11.0676
1.7893,11.067
1.7894,11.0664
1.7895,11.0658
1.7896,11.0652
1.7897,11.0646
1.7898,11.064
1.7899,11.0634
1.79,11.0628
1.7901,11.0622
1.7902,11.0616
1.7903,11.061
1.7904,11.0604
1.7905,11.0598
1.7906,11.0592
1.7907,11.0586
1.7908,11.058
1.7909,11.0574
1.791,11.0568
1.7911,11.0562
1.7912,11.0556
1.7913,11.055
1.7914,11.0544
1.7915,11.0538
1.7916,11.0532
1.7917,11.0527
1.7918,11.0521
1.7919,11.0515
1.792,11.0509
1.7921,11.0503
1.7922,11.0497
1.7923,11.0491
1.7924,11.0485
1.7925,11.0479
1.7926,11.0473
1.7927,11.0467
1.7928,11.0461
1.7929,11.0455
1.793,11.0449
1.7931,11.0443
1.7932,11.0436
1.7933,11.043
1.7934,11.0424
1.7935,11.0418
1.7936,11.0412
1.7937,11.0406
1.7938,11.04
1.7939,11.0394
1.794,11.0388
1.7941,11.0382
1.7942,11.0376
1.7943,11.037
1.7944,11.0364
1.7945,11.0358
1.7946,11.0352
1.7947,11.0346
1.7948,11.034
1.7949,11.0334
1.795,11.0328
1.7951,11.0322
1.7952,11.0316
1.7953,11.031
1.7954,11.0304
1.7955,11.0298
1.7956,11.0292
1.7957,11.0285
1.7958,11.0279
1.7959,11.0273
1.796,11.0267
1.7961,11.0261
1.7962,11.0255
1.7963,11.0249
1.7964,11.0243
1.7965,11.0237
1.7966,11.0231
1.7967,11.0225
1.7968,11.0219
1.7969,11.0213
1.797,11.0206
1.7971,11.02
1.7972,11.0194
1.7973,11.0188
1.7974,11.0182
1.7975,11.0176
1.7976,11.017
1.7977,11.0164
1.7978,11.0158
1.7979,11.0152
1.798,11.0145
1.7981,11.0139
1.7982,11.0133
1.7983,11.0127
1.7984,11.0121
1.7985,11.0115
1.7986,11.0109
1.7987,11.0103
1.7988,11.0096
1.7989,11.009
1.799,11.0084
1.7991,11.0078
1.7992,11.0072
1.7993,11.0066
1.7994,11.006
1.7995,11.0054
1.7996,11.0047
1.7997,11.0041
1.7998,11.0035
1.7999,11.0029
1.8,11.0023
1.8001,11.0017
1.8002,11.001
1.8003,11.0004
1.8004,10.9998
1.8005,10.9992
1.8006,10.9986
1.8007,10.998
1.8008,10.9973
1.8009,10.9967
1.801,10.9961
1.8011,10.9955
1.8012,10.9949
1.8013,10.9942
1.8014,10.9936
1.8015,10.993
1.8016,10.9924
1.8017,10.9918
1.8018,10.9912
1.8019,10.9905
1.802,10.9899
1.8021,10.9893
1.8022,10.9887
1.8023,10.988
1.8024,10.9874
1.8025,10.9868
1.8026,10.9862
1.8027,10.9856
1.8028,10.9849
1.8029,10.9843
1.803,10.9837
1.8031,10.9831
1.8032,10.9824
1.8033,10.9818
1.8034,10.9812
1.8035,10.9806
1.8036,10.98
1.8037,10.9793
1.8038,10.9787
1.8039,10.9781
1.804,10.9775
1.8041,10.9768
1.8042,10.9762
1.8043,10.9756
1.8044,10.9749
1.8045,10.9743
1.8046,10.9737
1.8047,10.9731
1.8048,10.9724
1.8049,10.9718
1.805,10.9712
1.8051,10.9706
1.8052,10.9699
1.8053,10.9693
1.8054,10.9687
1.8055,10.968
1.8056,10.9674
1.8057,10.9668
1.8058,10.9662
1.8059,10.9655
1.806,10.9649
1.8061,10.9643
1.8062,10.9636
1.8063,10.963
1.8064,10.9624
1.8065,10.9617
1.8066,10.9611
1.8067,10.9605
1.8068,10.9598
1.8069,10.9592
1.807,10.9586
1.8071,10.9579
1.8072,10.9573
1.8073,10.9567
1.8074,10.956
1.8075,10.9554
1.8076,10.9548
1.8077,10.9541
1.8078,10.9535
1.8079,10.9529
1.808,10.9522
1.8081,10.9516
1.8082,10.951
1.8083,10.9503
1.8084,10.9497
1.8085,10.949
1.8086,10.9484
1.8087,10.9478
1.8088,10.9471
1.8089,10.9465
1.809,10.9459
1.8091,10.9452
1.8092,10.9446
1.8093,10.9439
1.8094,10.9433
1.8095,10.9427
1.8096,10.942
1.8097,10.9414
1.8098,10.9407
1.8099,10.9401
1.81,10.9395
1.8101,10.9388
1.8102,10.9382
1.8103,10.9375
1.8104,10.9369
1.8105,10.9363
1.8106,10.9356
1.8107,10.935
1.8108,10.9343
1.8109,10.9337
1.811,10.933
1.8111,10.9324
1.8112,10.9317
1.8113,10.9311
1.8114,10.9305
1.8115,10.9298
1.8116,10.9292
1.8117,10.9285
1.8118,10.9279
1.8119,10.9272
1.812,10.9266
1.8121,10.9259
1.8122,10.9253
1.8123,10.9246
1.8124,10.924
1.8125,10.9233
1.8126,10.9227
1.8127,10.922
1.8128,10.9214
1.8129,10.9207
1.813,10.9201
1.8131,10.9194
1.8132,10.9188
1.8133,10.9181
1.8134,10.9175
1.8135,10.9168
1.8136,10.9162
1.8137,10.9155
1.8138,10.9149
1.8139,10.9142
1.814,10.9136
1.8141,10.9129
1.8142,10.9123
1.8143,10.9116
1.8144,10.911
1.8145,10.9103
1.8146,10.9097
1.8147,10.909
1.8148,10.9084
1.8149,10.9077
1.815,10.907
1.8151,10.9064
1.8152,10.9057
1.8153,10.9051
1.8154,10.9044
1.8155,10.9038
1.8156,10.9031
1.8157,10.9025
1.8158,10.9018
1.8159,10.9011
1.816,10.9005
1.8161,10.8998
1.8162,10.8992
1.8163,10.8985
1.8164,10.8978
1.8165,10.8972
1.8166,10.8965
1.8167,10.8959
1.8168,10.8952
1.8169,10.8945
1.817,10.8939
1.8171,10.8932
1.8172,10.8926
1.8173,10.8919
1.8174,10.8912
1.8175,10.8906
1.8176,10.8899
1.8177,10.8892
1.8178,10.8886
1.8179,10.8879
1.818,10.8873
1.8181,10.8866
1.8182,10.8859
1.8183,10.8853
1.8184,10.8846
1.8185,10.8839
1.8186,10.8833
1.8187,10.8826
1.8188,10.8819
1.8189,10.8813
1.819,10.8806
1.8191,10.8799
1.8192,10.8793
1.8193,10.8786
1.8194,10.8779
1.8195,10.8773
1.8196,10.8766
1.8197,10.8759
1.8198,10.8753
1.8199,10.8746
1.82,10.8739
1.8201,10.8732
1.8202,10.8726
1.8203,10.8719
1.8204,10.8712
1.8205,10.8706
1.8206,10.8699
1.8207,10.8692
1.8208,10.8685
1.8209,10.8679
1.821,10.8672
1.8211,10.8665
1.8212,10.8659
1.8213,10.8652
1.8214,10.8645
1.8215,10.8638
1.8216,10.8632
1.8217,10.8625
1.8218,10.8618
1.8219,10.8611
1.822,10.8605
1.8221,10.8598
1.8222,10.8591
1.8223,10.8584
1.8224,10.8577
1.8225,10.8571
1.8226,10.8564
1.8227,10.8557
1.8228,10.855
1.8229,10.8544
1.823,10.8537
1.8231,10.853
1.8232,10.8523
1.8233,10.8516
1.8234,10.851
1.8235,10.8503
1.8236,10.8496
1.8237,10.8489
1.8238,10.8482
1.8239,10.8476
1.824,10.8469
1.8241,10.8462
1.8242,10.8455
1.8243,10.8448
1.8244,10.8441
1.8245,10.8435
1.8246,10.8428
1.8247,10.8421
1.8248,10.8414
1.8249,10.8407
1.825,10.84
1.8251,10.8394
1.8252,10.8387
1.8253,10.838
1.8254,10.8373
1.8255,10.8366
1.8256,10.8359
1.8257,10.8352
1.8258,10.8346
1.8259,10.8339
1.826,10.8332
1.8261,10.8325
1.8262,10.8318
1.8263,10.8311
1.8264,10.8304
1.8265,10.8297
1.8266,10.829
1.8267,10.8284
1.8268,10.8277
1.8269,10.827
1.827,10.8263
1.8271,10.8256
1.8272,10.8249
1.8273,10.8242
1.8274,10.8235
1.8275,10.8228
1.8276,10.8221
1.8277,10.8214
1.8278,10.8208
1.8279,10.8201
1.828,10.8194
1.8281,10.8187
1.8282,10.818
1.8283,10.8173
1.8284,10.8166
1.8285,10.8159
1.8286,10.8152
1.8287,10.8145
1.8288,10.8138
1.8289,10.8131
1.829,10.8124
1.8291,10.8117
1.8292,10.811
1.8293,10.8103
1.8294,10.8096
1.8295,10.8089
1.8296,10.8082
1.8297,10.8075
1.8298,10.8068
1.8299,10.8061
1.83,10.8054
1.8301,10.8047
1.8302,10.804
1.8303,10.8033
1.8304,10.8026
1.8305,10.8019
1.8306,10.8012
1.8307,10.8005
1.8308,10.7998
1.8309,10.7991
1.831,10.7984
1.8311,10.7977
1.8312,10.797
1.8313,10.7963
1.8314,10.7956
1.8315,10.7949
1.8316,10.7942
1.8317,10.7935
1.8318,10.7928
1.8319,10.7921
1.832,10.7914
1.8321,10.7907
1.8322,10.79
1.8323,10.7893
1.8324,10.7886
1.8325,10.7879
1.8326,10.7872
1.8327,10.7864
1.8328,10.7857
1.8329,10.785
1.833,10.7843
1.8331,10.7836
1.8332,10.7829
1.8333,10.7822
1.8334,10.7815
1.8335,10.7808
1.8336,10.7801
1.8337,10.7794
1.8338,10.7787
1.8339,10.7779
1.834,10.7772
1.8341,10.7765
1.8342,10.7758
1.8343,10.7751
1.8344,10.7744
1.8345,10.7737
1.8346,10.773
1.8347,10.7722
1.8348,10.7715
1.8349,10.7708
1.835,10.7701
1.8351,10.7694
1.8352,10.7687
1.8353,10.768
1.8354,10.7673
1.8355,10.7665
1.8356,10.7658
1.8357,10.7651
1.8358,10.7644
1.8359,10.7637
1.836,10.763
1.8361,10.7622
1.8362,10.7615
1.8363,10.7608
1.8364,10.7601
1.8365,10.7594
1.8366,10.7587
1.8367,10.7579
1.8368,10.7572
1.8369,10.7565
1.837,10.7558
1.8371,10.7551
1.8372,10.7544
1.8373,10.7536
1.8374,10.7529
1.8375,10.7522
1.8376,10.7515
1.8377,10.7508
1.8378,10.75
1.8379,10.7493
1.838,10.7486
1.8381,10.7479
1.8382,10.7471
1.8383,10.7464
1.8384,10.7457
1.8385,10.745
1.8386,10.7443
1.8387,10.7435
1.8388,10.7428
1.8389,10.7421
1.839,10.7414
1.8391,10.7406
1.8392,10.7399
1.8393,10.7392
1.8394,10.7385
1.8395,10.7377
1.8396,10.737
1.8397,10.7363
1.8398,10.7356
1.8399,10.7348
1.84,10.7341
1.8401,10.7334
1.8402,10.7327
1.8403,10.7319
1.8404,10.7312
1.8405,10.7305
1.8406,10.7298
1.8407,10.729
1.8408,10.7283
1.8409,10.7276
1.841,10.7268
1.8411,10.7261
1.8412,10.7254
1.8413,10.7247
1.8414,10.7239
1.8415,10.7232
1.8416,10.7225
1.8417,10.7217
1.8418,10.721
1.8419,10.7203
1.842,10.7195
1.8421,10.7188
1.8422,10.7181
1.8423,10.7174
1.8424,10.7166
1.8425,10.7159
1.8426,10.7152
1.8427,10.7144
1.8428,10.7137
1.8429,10.713
1.843,10.7122
1.8431,10.7115
1.8432,10.7108
1.8433,10.71
1.8434,10.7093
1.8435,10.7086
1.8436,10.7078
1.8437,10.7071
1.8438,10.7064
1.8439,10.7056
1.844,10.7049
1.8441,10.7041
1.8442,10.7034
1.8443,10.7027
1.8444,10.7019
1.8445,10.7012
1.8446,10.7005
1.8447,10.6997
1.8448,10.699
1.8449,10.6983
1.845,10.6975
1.8451,10.6968
1.8452,10.696
1.8453,10.6953
1.8454,10.6946
1.8455,10.6938
1.8456,10.6931
1.8457,10.6924
1.8458,10.6916
1.8459,10.6909
1.846,10.6901
1.8461,10.6894
1.8462,10.6887
1.8463,10.6879
1.8464,10.6872
1.8465,10.6864
1.8466,10.6857
1.8467,10.685
1.8468,10.6842
1.8469,10.6835
1.847,10.6827
1.8471,10.682
1.8472,10.6812
1.8473,10.6805
1.8474,10.6798
1.8475,10.679
1.8476,10.6783
1.8477,10.6775
1.8478,10.6768
1.8479,10.6761
1.848,10.6753
1.8481,10.6746
1.8482,10.6738
1.8483,10.6731
1.8484,10.6723
1.8485,10.6716
1.8486,10.6708
1.8487,10.6701
1.8488,10.6694
1.8489,10.6686
1.849,10.6679
1.8491,10.6671
1.8492,10.6664
1.8493,10.6656
1.8494,10.6649
1.8495,10.6641
1.8496,10.6634
1.8497,10.6626
1.8498,10.6619
1.8499,10.6612
1.85,10.6604
1.8501,10.6597
1.8502,10.6589
1.8503,10.6582
1.8504,10.6574
1.8505,10.6567
1.8506,10.6559
1.8507,10.6552
1.8508,10.6544
1.8509,10.6537
1.851,10.6529
1.8511,10.6522
1.8512,10.6514
1.8513,10.6507
1.8514,10.6499
1.8515,10.6492
1.8516,10.6484
1.8517,10.6477
1.8518,10.6469
1.8519,10.6462
1.852,10.6454
1.8521,10.6447
1.8522,10.6439
1.8523,10.6432
1.8524,10.6424
1.8525,10.6417
1.8526,10.6409
1.8527,10.6402
1.8528,10.6394
1.8529,10.6387
1.853,10.6379
1.8531,10.6372
1.8532,10.6364
1.8533,10.6357
1.8534,10.6349
1.8535,10.6342
1.8536,10.6334
1.8537,10.6327
1.8538,10.6319
1.8539,10.6312
1.854,10.6304
1.8541,10.6297
1.8542,10.6289
1.8543,10.6282
1.8544,10.6274
1.8545,10.6267
1.8546,10.6259
1.8547,10.6252
1.8548,10.6244
1.8549,10.6237
1.855,10.6229
1.8551,10.6222
1.8552,10.6214
1.8553,10.6206
1.8554,10.6199
1.8555,10.6191
1.8556,10.6184
1.8557,10.6176
1.8558,10.6169
1.8559,10.6161
1.856,10.6154
1.8561,10.6146
1.8562,10.6139
1.8563,10.6131
1.8564,10.6124
1.8565,10.6116
1.8566,10.6108
1.8567,10.6101
1.8568,10.6093
1.8569,10.6086
1.857,10.6078
1.8571,10.6071
1.8572,10.6063
1.8573,10.6056
1.8574,10.6048
1.8575,10.604
1.8576,10.6033
1.8577,10.6025
1.8578,10.6018
1.8579,10.601
1.858,10.6003
1.8581,10.5995
1.8582,10.5988
1.8583,10.598
1.8584,10.5972
1.8585,10.5965
1.8586,10.5957
1.8587,10.595
1.8588,10.5942
1.8589,10.5935
1.859,10.5927
1.8591,10.592
1.8592,10.5912
1.8593,10.5904
1.8594,10.5897
1.8595,10.5889
1.8596,10.5882
1.8597,10.5874
1.8598,10.5867
1.8599,10.5859
1.86,10.5851
1.8601,10.5844
1.8602,10.5836
1.8603,10.5829
1.8604,10.5821
1.8605,10.5814
1.8606,10.5806
1.8607,10.5798
1.8608,10.5791
1.8609,10.5783
1.861,10.5776
1.8611,10.5768
1.8612,10.5761
1.8613,10.5753
1.8614,10.5745
1.8615,10.5738
1.8616,10.573
1.8617,10.5723
1.8618,10.5715
1.8619,10.5708
1.862,10.57
1.8621,10.5692
1.8622,10.5685
1.8623,10.5677
1.8624,10.567
1.8625,10.5662
1.8626,10.5655
1.8627,10.5647
1.8628,10.5639
1.8629,10.5632
1.863,10.5624
1.8631,10.5617
1.8632,10.5609
1.8633,10.5602
1.8634,10.5594
1.8635,10.5586
1.8636,10.5579
1.8637,10.5571
1.8638,10.5564
1.8639,10.5556
1.864,10.5549
1.8641,10.5541
1.8642,10.5533
1.8643,10.5526
1.8644,10.5518
1.8645,10.5511
1.8646,10.5503
1.8647,10.5496
1.8648,10.5488
1.8649,10.548
1.865,10.5473
1.8651,10.5465
1.8652,10.5458
1.8653,10.545
1.8654,10.5443
1.8655,10.5435
1.8656,10.5428
1.8657,10.542
1.8658,10.5412
1.8659,10.5405
1.866,10.5397
1.8661,10.539
1.8662,10.5382
1.8663,10.5375
1.8664,10.5367
1.8665,10.5359
1.8666,10.5352
1.8667,10.5344
1.8668,10.5337
1.8669,10.5329
1.867,10.5322
1.8671,10.5314
1.8672,10.5307
1.8673,10.5299
1.8674,10.5291
1.8675,10.5284
1.8676,10.5276
1.8677,10.5269
1.8678,10.5261
1.8679,10.5254
1.868,10.5246
1.8681,10.5239
1.8682,10.5231
1.8683,10.5224
1.8684,10.5216
1.8685,10.5208
1.8686,10.5201
1.8687,10.5193
1.8688,10.5186
1.8689,10.5178
1.869,10.5171
1.8691,10.5163
1.8692,10.5156
1.8693,10.5148
1.8694,10.5141
1.8695,10.5133
1.8696,10.5125
1.8697,10.5118
1.8698,10.511
1.8699,10.5103
1.87,10.5095
1.8701,10.5088
1.8702,10.508
1.8703,10.5073
1.8704,10.5065
1.8705,10.5058
1.8706,10.505
1.8707,10.5043
1.8708,10.5035
1.8709,10.5028
1.871,10.502
1.8711,10.5013
1.8712,10.5005
1.8713,10.4998
1.8714,10.499
1.8715,10.4983
1.8716,10.4975
1.8717,10.4968
1.8718,10.496
1.8719,10.4953
1.872,10.4945
1.8721,10.4938
1.8722,10.493
1.8723,10.4923
1.8724,10.4915
1.8725,10.4908
1.8726,10.49
1.8727,10.4893
1.8728,10.4885
1.8729,10.4878
1.873,10.487
1.8731,10.4863
1.8732,10.4855
1.8733,10.4848
1.8734,10.484
1.8735,10.4833
1.8736,10.4825
1.8737,10.4818
1.8738,10.481
1.8739,10.4803
1.874,10.4795
1.8741,10.4788
1.8742,10.4781
1.8743,10.4773
1.8744,10.4766
1.8745,10.4758
1.8746,10.4751
1.8747,10.4743
1.8748,10.4736
1.8749,10.4728
1.875,10.4721
1.8751,10.4713
1.8752,10.4706
1.8753,10.4699
1.8754,10.4691
1.8755,10.4684
1.8756,10.4676
1.8757,10.4669
1.8758,10.4661
1.8759,10.4654
1.876,10.4647
1.8761,10.4639
1.8762,10.4632
1.8763,10.4624
1.8764,10.4617
1.8765,10.461
1.8766,10.4602
1.8767,10.4595
1.8768,10.4587
1.8769,10.458
1.877,10.4573
1.8771,10.4565
1.8772,10.4558
1.8773,10.455
1.8774,10.4543
1.8775,10.4536
1.8776,10.4528
1.8777,10.4521
1.8778,10.4513
1.8779,10.4506
